北海道医療大学Station(学園都市線), 43.231043706566965, 141.55002146817003
木古内Station(北海道新幹線), 41.67768816717202, 140.43393772896002
新青森Station(北海道新幹線), 40.82806721022598, 140.69343078656993
新函館北斗Station(北海道新幹線), 41.904754407269024, 140.64861442158997
奥津軽いまべつStation(北海道新幹線), 41.145095635678985, 140.51565228736
青森Station(津軽線), 40.829336055837985, 140.73403843385995
青森Station(奥羽本線), 40.829336055837985, 140.73403843385995
青森Station(青い森鉄道線), 40.829336055837985, 140.73403843385995
新青森Station(奥羽本線), 40.82806721022598, 140.69343078656993
新青森Station(東北新幹線), 40.82806721022598, 140.69343078656993
東青森Station(青い森鉄道線), 40.810532810086016, 140.78331299672004
岩手飯岡Station(東北本線), 39.65375264701302, 141.14666475389004
岩手上郷Station(釜石線), 39.28445916393602, 141.58604389572997
岩手船越Station(リアス線), 39.431432992202986, 141.97401915301998
岩手川口Station(いわて銀河鉄道線), 39.91884810316, 141.19929356587
岩手二日町Station(釜石線), 39.32347133424099, 141.45603690633004
宮城野通Station(東西線), 38.25795999923804, 140.88581608128004
宮城野原Station(仙石線), 38.26066965493101, 140.90470794132
秋田Station(秋田新幹線), 39.717098745524, 140.12960480084996
秋田Station(奥羽本線), 39.717098745524, 140.12960480084996
秋田Station(羽越本線), 39.717098745524, 140.12960480084996
荒瀬Station(秋田内陸線), 39.980063796574996, 140.40239026898007
小渕Station(秋田内陸線), 40.03386339577801, 140.4011106583
戸沢Station(秋田内陸線), 39.85913943496598, 140.58118543860996
松葉Station(秋田内陸線), 39.74398728061101, 140.59027543062996
八津Station(秋田内陸線), 39.68769478870098, 140.55278258305998
合川Station(秋田内陸線), 40.161210520048, 140.33005604633001
阿仁合Station(秋田内陸線), 40.00011739295701, 140.40130535103003
阿仁マタギStation(秋田内陸線), 39.91950134410399, 140.51559622961997
岩野目Station(秋田内陸線), 39.92134357774802, 140.43051272502998
羽後太田Station(秋田内陸線), 39.627112559066006, 140.57422670768005
羽後中里Station(秋田内陸線), 39.77107346546205, 140.60282195418995
羽後長戸呂Station(秋田内陸線), 39.72761946053399, 140.56527647309997
大野台Station(秋田内陸線), 40.186934450208014, 140.34046930092995
大曲Station(秋田新幹線), 39.465849699645986, 140.47954810882004
笑内Station(秋田内陸線), 39.93498745102599, 140.41330857182004
奥阿仁Station(秋田内陸線), 39.91118651694299, 140.48860905588003
角館Station(秋田新幹線), 39.591893612083965, 140.57122872998002
角館Station(秋田内陸線), 39.591893612083965, 140.57122872998002
桂瀬Station(秋田内陸線), 40.10146289407399, 140.41770973838004
上杉Station(秋田内陸線), 40.146373700745016, 140.34969916649993
上桧木内Station(秋田内陸線), 39.81797832728, 140.58246640158995
萱草Station(秋田内陸線), 39.958663624425014, 140.41235046140002
西明寺Station(秋田内陸線), 39.652968183373986, 140.56305940720995
左通Station(秋田内陸線), 39.80191533189, 140.58617088156007
雫石Station(秋田新幹線), 39.68920028747198, 140.97482712200997
鷹巣Station(秋田内陸線), 40.232144953570014, 140.36921441211007
田沢湖Station(秋田新幹線), 39.70052235103407, 140.72218190996
西鷹巣Station(秋田内陸線), 40.22459050786799, 140.35785381779
比立内Station(秋田内陸線), 39.904852215338025, 140.45356050115004
前田南Station(秋田内陸線), 40.050648450444015, 140.40246168578005
盛岡Station(秋田新幹線), 39.70146673548598, 141.13637223899002
米内沢Station(秋田内陸線), 40.12832338579, 140.37347720556
阿仁前田温泉Station(秋田内陸線), 40.06157961615199, 140.41776976157996
縄文小ヶ田Station(秋田内陸線), 40.20501273635699, 140.34921671834002
山形Station(山形線), 38.248598305895, 140.32759269430994
山形Station(山形新幹線), 38.248598305895, 140.32759269430994
山形Station(奥羽本線), 38.248598305895, 140.32759269430994
北山形Station(左沢線), 38.265236520512985, 140.33256348970997
北山形Station(奥羽本線), 38.265236520512985, 140.33256348970997
恋山形Station(智頭線), 35.255983241950005, 134.27902231403004
峠Station(山形線), 37.81195216426799, 140.23575866612998
赤湯Station(山形線), 38.04714551463104, 140.14889454266995
赤湯Station(山形新幹線), 38.04714551463104, 140.14889454266995
板谷Station(山形線), 37.811286158222984, 140.26797789902002
置賜Station(山形線), 37.954017104005985, 140.14248334099
大沢Station(山形線), 37.83736522152199, 140.20023260323
笹木野Station(山形線), 37.765905898751996, 140.42613324281
蔵王Station(山形線), 38.20590855504, 140.30334578381996
関根Station(山形線), 37.864581543590006, 140.1462090696
高畠Station(山形線), 37.99242187791798, 140.15294243379003
中川Station(山形線), 38.093418718854, 140.20349966553
庭坂Station(山形線), 37.77167161500799, 140.38983837501996
福島Station(山形線), 37.75421520437901, 140.45971486583994
米沢Station(山形線), 37.90950284789598, 140.12838958727002
羽前中山Station(山形線), 38.12432456466203, 140.21831595643994
大石田Station(山形新幹線), 38.595820365077, 140.37535828931004
新庄Station(山形新幹線), 38.762565926394984, 140.30609847656
高畠Station(山形新幹線), 37.99242187791798, 140.15294243379003
天童Station(山形新幹線), 38.36023956719802, 140.36946385194005
福島Station(山形新幹線), 37.75421520437901, 140.45971486583994
村山Station(山形新幹線), 38.47710248663395, 140.38632691338
米沢Station(山形新幹線), 37.90950284789598, 140.12838958727002
かみのやま温泉Station(山形線), 38.152167071083, 140.27867541301998
茂吉記念館前Station(山形線), 38.171245419418, 140.29809784073996
かみのやま温泉Station(山形新幹線), 38.152167071083, 140.27867541301998
さくらんぼ東根Station(山形新幹線), 38.42810601675001, 140.38077369428004
福島Station(奥羽本線), 37.75421520437901, 140.45971486583994
福島Station(飯坂線), 37.75421520437901, 140.45971486583994
